,Tank,Product,Time,Volume
518,316,D,122,21.899999999999995
519,316,D,123,17.899999999999995
520,316,D,124,9.899999999999995
521,316,D,126,16.000000000006153
522,316,D,127,27.100000000000005
523,316,D,128,45.1
524,316,D,129,59.0
525,316,D,130,78.0
526,316,D,131,97.0
527,317,A,0,31.0
528,317,A,1,31.0
529,317,A,2,31.0
530,317,A,3,31.0
531,317,A,4,31.0
532,317,A,5,31.0
533,317,A,6,31.0
534,317,A,7,31.0
535,317,A,8,31.0
536,317,A,9,31.0
537,317,A,10,31.0
538,317,A,11,31.0
539,317,A,12,31.0
540,317,A,13,31.0
541,317,A,14,31.0
542,317,A,15,31.0
543,317,A,16,31.0
544,317,A,17,31.0
545,317,A,18,31.0
546,317,A,19,31.0
547,317,A,20,31.0
548,317,A,21,31.0
549,317,A,22,31.0
550,317,A,23,31.0
551,317,A,24,31.0
552,317,A,25,31.0
553,317,A,26,31.0
554,317,A,27,31.0
555,317,A,28,31.0
556,317,A,29,31.0
557,317,A,30,31.0
558,317,A,31,31.0
559,317,A,32,31.0
560,317,A,33,31.0
561,317,A,34,31.0
562,317,A,35,31.0
563,317,A,36,31.0
564,317,A,37,31.0
565,317,A,38,31.0
566,317,A,39,31.0
567,317,A,40,31.0
568,317,A,41,31.0
569,317,A,42,31.0
570,317,A,43,31.0
571,317,A,44,31.0
572,317,A,45,31.0
573,317,A,46,31.0
574,317,A,47,31.0
575,317,A,48,31.0
576,317,A,49,31.0
577,317,A,50,31.0
578,317,A,51,31.0
579,317,A,52,31.0
580,317,A,53,31.0
581,317,A,54,31.0
582,317,A,55,31.0
583,317,A,56,31.0
584,317,A,57,31.0
585,317,A,58,31.0
586,317,A,59,31.0
587,317,A,60,31.0
588,317,A,61,31.0
589,317,A,62,31.0
590,317,A,63,31.0
591,317,A,64,31.0
592,317,A,65,31.0
593,317,A,66,31.0
594,317,A,67,31.0
595,317,A,68,31.0
596,317,A,69,31.0
597,317,A,70,31.0
598,317,A,71,31.0
599,317,A,72,31.0
600,317,A,73,31.0
601,317,A,74,31.0
602,317,A,75,31.0
603,317,A,76,31.0
604,317,A,77,31.0
605,317,A,78,31.0
606,317,A,79,31.0
607,317,A,80,31.0
608,317,A,81,31.0
609,317,A,82,31.0
610,317,A,83,31.0
611,317,A,84,31.0
612,317,A,85,31.0
613,317,A,86,31.0
614,317,A,87,31.0
615,317,A,88,31.0
616,317,A,89,31.0
617,317,A,90,31.0
618,317,A,91,31.0
619,317,A,92,31.0
620,317,A,93,31.0
621,317,A,94,31.0
622,317,A,95,31.0
623,317,A,96,31.0
624,317,A,97,31.0
625,317,A,98,31.0
626,317,A,99,31.0
627,317,A,100,31.0
628,317,A,101,31.0
629,317,A,102,31.0
630,317,A,103,31.0
631,317,A,104,31.0
632,317,A,105,31.0
633,317,A,106,31.0
634,317,A,107,31.0
635,317,A,108,31.0
636,317,A,109,31.0
637,317,A,110,31.0
638,317,A,111,31.0
639,317,A,112,31.0
640,317,A,113,31.0
641,317,A,114,31.0
642,317,A,115,31.0
643,317,A,116,31.0
644,317,A,117,31.0
645,317,A,118,31.0
646,317,A,119,31.0
647,317,A,120,31.0
648,317,A,121,31.0
649,317,A,122,31.0
650,317,A,123,31.0
651,317,A,124,31.0
652,317,A,125,31.0
653,317,A,126,31.0
654,317,A,127,31.0
655,317,A,128,31.0
656,317,A,129,31.0
657,317,A,130,31.0
658,317,A,131,31.0
659,330,A,0,5.0
660,330,A,1,5.0
661,330,A,2,5.0
662,330,A,3,5.0
663,330,A,4,5.0
664,330,A,5,5.0
665,330,A,6,5.0
666,330,A,7,5.0
667,330,A,8,5.0
668,330,A,9,5.0
669,330,A,10,5.0
670,330,A,11,5.0
671,330,A,12,5.0
672,330,A,13,5.0
673,330,A,14,5.0
674,330,A,15,5.0
675,330,A,16,5.0
676,330,A,17,5.0
677,330,A,18,5.0
678,330,A,19,5.0
679,330,A,20,5.0
680,330,A,21,5.0
681,330,A,22,5.0
682,330,A,23,5.0
683,330,A,24,5.0
684,330,A,25,5.0
685,330,A,26,5.0
686,330,A,27,5.0
687,330,A,28,5.0
688,330,A,29,5.0
689,330,A,30,5.0
690,330,A,31,5.0
691,330,A,32,5.0
692,330,A,33,5.0
693,330,A,34,5.0
694,330,A,35,5.0
695,330,A,36,5.0
696,330,A,37,5.0
697,330,A,38,5.0
698,330,A,39,5.0
699,330,A,40,5.0
700,330,A,41,5.0
701,330,A,42,5.0
702,330,A,43,5.0
703,330,A,44,5.0
704,330,A,45,5.0
705,330,A,46,5.0
706,330,A,47,5.0
707,330,A,48,5.0
708,330,A,49,5.0
709,330,A,50,5.0
710,330,A,51,5.0
711,330,A,52,5.0
712,330,A,53,5.0
713,330,A,54,5.0
714,330,A,55,5.0
715,330,A,56,5.0
716,330,A,57,5.0
717,330,A,58,5.0
718,330,A,59,5.0
719,330,A,60,5.0
720,330,A,61,5.0
721,330,A,62,5.0
722,330,A,63,5.0
723,330,A,64,5.0
724,330,A,65,5.0
725,330,A,66,5.0
726,330,A,67,5.0
727,330,A,68,5.0
728,330,A,69,5.0
729,330,A,70,5.0
730,330,A,71,5.0
731,330,A,72,5.0
732,330,A,73,5.0
733,330,A,74,5.0
734,330,A,75,5.0
735,330,A,76,5.0
736,330,A,77,5.0
737,330,A,78,5.0
738,330,A,79,5.0
739,330,A,80,5.0
740,330,A,81,5.0
741,330,A,82,5.0
742,330,A,83,5.0
743,330,A,84,5.0
744,330,A,85,5.0
745,330,A,86,5.0
746,330,A,87,5.0
747,330,A,88,5.0
748,330,A,89,5.0
749,330,A,90,5.0
750,330,A,91,5.0
751,330,A,92,5.0
752,330,A,93,5.0
753,330,A,94,5.0
754,330,A,95,5.0
755,330,A,96,5.0
756,330,A,97,5.0
757,330,A,98,5.0
758,330,A,99,5.0
759,330,A,100,5.0
760,330,A,101,5.0
761,330,A,102,5.0
762,330,A,103,5.0
763,330,A,104,5.0
764,330,A,105,5.0
765,330,A,106,5.0
766,330,A,107,5.0
767,330,A,108,5.0
768,330,A,109,5.0
769,330,A,110,5.0
770,330,A,111,5.0
771,330,A,112,5.0
772,330,A,113,5.0
773,330,A,114,5.0
774,330,A,115,5.0
775,330,A,116,5.0
776,330,A,117,5.0
777,330,A,118,5.0
778,330,A,119,5.0
779,330,A,120,5.0
780,330,A,121,5.0
781,330,A,122,5.0
782,330,A,123,5.0
783,330,A,124,5.0
784,330,A,125,5.0
785,330,A,126,5.0
786,330,A,127,5.0
787,330,A,128,5.0
788,330,A,129,5.0
789,330,A,130,5.0
790,330,A,131,5.0
791,331,A,0,88.0
792,331,A,1,88.0
793,331,A,2,88.0
794,331,A,3,88.0
795,331,A,4,88.0
796,331,A,5,88.0
797,331,A,6,88.0
798,331,A,7,88.0
799,331,A,8,88.0
800,331,A,9,88.0
801,331,A,10,88.0
802,331,A,11,88.0
803,331,A,12,88.0
804,331,A,13,88.0
805,331,A,14,88.0
806,331,A,15,88.0
807,331,A,16,88.0
808,331,A,17,88.0
809,331,A,18,88.0
810,331,A,19,88.0
811,331,A,20,88.0
812,331,A,21,88.0
813,331,A,22,88.0
814,331,A,23,88.0
815,331,A,24,88.0
816,331,A,25,88.0
817,331,A,26,88.0
818,331,A,27,88.0
819,331,A,28,88.0
820,331,A,29,88.0
821,331,A,30,88.0
822,331,A,31,88.0
823,331,A,32,88.0
824,331,A,33,88.0
825,331,A,34,88.0
826,331,A,35,88.0
827,331,A,36,88.0
828,331,A,37,88.0
829,331,A,38,88.0
830,331,A,39,88.0
831,331,A,40,88.0
832,331,A,41,88.0
833,331,A,42,88.0
834,331,A,43,88.0
835,331,A,44,88.0
836,331,A,45,88.0
837,331,A,46,88.0
838,331,A,47,88.0
839,331,A,48,88.0
840,331,A,49,88.0
841,331,A,50,88.0
842,331,A,51,88.0
843,331,A,52,88.0
844,331,A,53,88.0
845,331,A,54,88.0
846,331,A,55,88.0
847,331,A,56,88.0
848,331,A,57,88.0
849,331,A,58,88.0
850,331,A,59,88.0
851,331,A,60,88.0
852,331,A,61,88.0
853,331,A,62,88.0
854,331,A,63,88.0
855,331,A,64,88.0
856,331,A,65,88.0
857,331,A,66,88.0
858,331,A,67,88.0
859,331,A,68,88.0
860,331,A,69,88.0
861,331,A,70,88.0
862,331,A,71,88.0
863,331,A,72,88.0
864,331,A,73,88.0
865,331,A,74,88.0
866,331,A,75,88.0
867,331,A,76,88.0
868,331,A,77,88.0
869,331,A,78,88.0
870,331,A,79,88.0
871,331,A,80,88.0
872,331,A,81,88.0
873,331,A,82,88.0
874,331,A,83,88.0
875,331,A,84,88.0
876,331,A,85,88.0
877,331,A,86,88.0
878,331,A,87,88.0
879,331,A,88,88.0
880,331,A,89,88.0
881,331,A,90,88.0
882,331,A,91,88.0
883,331,A,92,88.0
884,331,A,93,88.0
885,331,A,94,88.0
886,331,A,95,88.0
887,331,A,96,88.0
888,331,A,97,88.0
889,331,A,98,88.0
890,331,A,99,88.0
891,331,A,100,88.0
892,331,A,101,88.0
893,331,A,102,88.0
894,331,A,103,88.0
895,331,A,104,88.0
896,331,A,105,88.0
897,331,A,106,88.0
898,331,A,107,88.0
899,331,A,108,88.0
900,331,A,109,88.0
901,331,A,110,88.0
902,331,A,111,88.0
903,331,A,112,88.0
904,331,A,113,88.0
905,331,A,114,88.0
906,331,A,115,88.0
907,331,A,116,88.0
908,331,A,117,88.0
909,331,A,118,88.0
910,331,A,119,88.0
911,331,A,120,88.0
912,331,A,121,88.0
913,331,A,122,88.0
914,331,A,123,88.0
915,331,A,124,88.0
916,331,A,125,88.0
917,331,A,126,88.0
918,331,A,127,88.0
919,331,A,128,88.0
920,331,A,129,88.0
921,331,A,130,88.0
922,331,A,131,88.0
923,332,A,0,5.0
924,332,A,1,5.000000000000002
925,332,A,2,5.000000000000017
926,332,A,3,4.999999999999698
927,332,A,4,4.999999999999307
928,332,A,5,4.999999999998902
929,332,A,6,4.999999999998497
930,332,A,7,4.999999999998078
931,332,A,8,4.999999999997634
932,332,A,9,4.999999999997193
933,332,A,10,4.999999999996739
934,332,A,11,4.999999999996284
935,332,A,12,4.999999999995829
936,332,A,13,4.999999999995374
937,332,A,14,4.999999999994962
938,332,A,15,4.99999999999455
939,332,A,16,4.9999999999941025
940,332,A,17,4.999999999993655
941,332,A,18,4.999999999993207
942,332,A,19,4.999999999992774
943,332,A,20,4.999999999992326
944,332,A,21,4.9999999999918785
945,332,A,22,4.999999999991445
946,332,A,23,4.999999999990997
947,332,A,24,4.999999999990564
948,332,A,25,5.0
949,332,A,26,5.000000000000122
950,332,A,27,5.000000000000243
951,332,A,28,5.000000000000365
952,332,A,29,5.000000000000487
953,332,A,30,5.000000000000608
954,332,A,31,5.00000000000073
955,332,A,32,5.000000000000852
956,332,A,33,5.000000000000973
957,332,A,34,5.000000000001095
958,332,A,35,5.000000000001217
959,332,A,36,5.0000000000013385
960,332,A,37,5.00000000000146
961,332,A,38,5.000000000001582
962,332,A,39,5.0000000000017035
963,332,A,40,5.000000000001825
964,332,A,41,5.000000000001947
965,332,A,42,5.000000000002069
966,332,A,43,5.00000000000219
967,332,A,44,5.000000000002319
968,332,A,45,5.000000000002441
969,332,A,46,5.000000000002562
970,332,A,47,5.000000000002684
971,332,A,48,5.000000000002806
972,332,A,49,5.000000000002927
973,332,A,50,5.000000000003049
974,332,A,51,5.000000000003171
975,332,A,52,5.0000000000032925
976,332,A,53,5.000000000003414
977,332,A,54,5.000000000003536
