Code,Start Date/Time,End Date/Time,S/C,Tnk,Line,Volume,Tank,Product Grade,BTank,Volume_Tank,Rate,Operation Code - Comment,file,Start,End,Identifier,OJKLation Code - Comment,OGHIation Code - Comment,Client,Product,Cycle,Type,Time_difference,Time_in_hours,Vol_per_Hr,Exclude,Pick,Rank
JA1-A4-061,2023-02-06 18:28:00,2023-02-07 02:09:00,,,01,151.875,334,A4,331,6.174,18.0,Fill to Normal Fill and Switch,ATJ.2023.02.06.xlsx,2023-02-06 18:28:00,2023-02-07 02:09:00,JA1-A4-061//2023-02-06 18:28:00//2023-02-07 02:09:00//1,,,JA1,A,061,In,0 days 07:41:00,7.683333333333334,19.766811279826463,0,1.0,1
JA1-A4-061,2023-02-07 02:09:00,2023-02-07 06:09:00,,,01,105.815,331,A4,332,3.82,26.5,Fill to Normal Fill and Switch,ATJ.2023.02.06.xlsx,2023-02-07 02:09:00,2023-02-07 06:09:00,JA1-A4-061//2023-02-07 02:09:00//2023-02-07 06:09:00//1,,,JA1,A,061,In,0 days 04:00:00,4.0,26.45375,0,1.0,1
JA1-A4-061,2023-02-07 06:09:00,2023-02-07 10:06:00,,,01,104.814,332,A4,314,4.38,26.5,Fill to Normal Fill and Switch,ATJ.2023.02.06.xlsx,2023-02-07 06:09:00,2023-02-07 10:06:00,JA1-A4-061//2023-02-07 06:09:00//2023-02-07 10:06:00//1,,,JA1,A,061,In,0 days 03:57:00,3.95,26.535189873417718,0,1.0,1
JA1-A4-061,2023-02-07 10:06:00,2023-02-07 14:35:00,,,01,118.903,314,A4,317,8.73,26.5,Fill to Normal Fill and Switch,ATJ.2023.02.06.xlsx,2023-02-07 10:06:00,2023-02-07 14:35:00,JA1-A4-061//2023-02-07 10:06:00//2023-02-07 14:35:00//1,,,JA1,A,061,In,0 days 04:29:00,4.483333333333333,26.521115241635687,0,1.0,2
JA1-A4-061,2023-02-07 14:35:00,2023-02-07 18:58:00,,,01,115.908,317,A4,330,46.198,26.5,Fill to Normal Fill and Switch,ATJ.2023.02.06.xlsx,2023-02-07 14:35:00,2023-02-07 18:58:00,JA1-A4-061//2023-02-07 14:35:00//2023-02-07 18:58:00//1,,,JA1,A,061,In,0 days 04:23:00,4.383333333333334,26.442889733840303,0,1.0,1
JA1-A4-061,2023-02-07 18:58:00,2023-02-07 23:21:00,,,01,116.111,330,A4,333,4.844,26.5,Fill to Normal Fill and Switch,ATJ.2023.02.06.xlsx,2023-02-07 18:58:00,2023-02-07 23:21:00,JA1-A4-061//2023-02-07 18:58:00//2023-02-07 23:21:00//1,,,JA1,A,061,In,0 days 04:23:00,4.383333333333334,26.489201520912545,0,1.0,3
JA1-A4-061,2023-02-07 23:21:00,2023-02-08 03:42:00,,,01,101.852,333,A4,336,18.451,26.5,Fill to Normal Fill and Switch,ATJ.2023.02.06.xlsx,2023-02-07 23:21:00,2023-02-08 03:42:00,JA1-A4-061//2023-02-07 23:21:00//2023-02-08 03:42:00//1,,,JA1,A,061,In,0 days 04:21:00,4.35,23.41425287356322,0,1.0,1
JA1-A4-061,2023-02-08 03:42:00,2023-02-08 10:52:00,,,01,108.301,336,A4,330,4.123,18.0,Fill to Normal Fill and Switch,ATJ.2023.02.06.xlsx,2023-02-08 03:42:00,2023-02-08 10:52:00,JA1-A4-061//2023-02-08 03:42:00//2023-02-08 10:52:00//1,,,JA1,A,061,In,0 days 07:10:00,7.166666666666667,15.111767441860465,0,1.0,1
JA1-D4-061,2023-02-08 16:32:00,2023-02-09 03:15:00,,,01,116.576,312,D4,316,4.954,10.872,Fill to Normal Fill and Switch,ATJ.2023.02.06.xlsx,2023-02-08 16:32:00,2023-02-09 03:15:00,JA1-D4-061//2023-02-08 16:32:00//2023-02-09 03:15:00//1,,,JA1,D,061,In,0 days 10:43:00,10.716666666666667,10.878009331259719,0,1.0,1
JA1-D4-061,2023-02-09 03:15:00,2023-02-09 06:45:00,,,01,38.155,316,D4,337,48.191,10.872,Fill to Normal Fill and Switch,ATJ.2023.02.06.xlsx,2023-02-09 03:15:00,2023-02-09 06:45:00,JA1-D4-061//2023-02-09 03:15:00//2023-02-09 06:45:00//1,,,JA1,D,061,In,0 days 03:30:00,3.5,10.901428571428571,0,1.0,1
JA1-D4-061,2023-02-09 06:45:00,2023-02-09 11:04:00,,,01,46.769,337,D4,337,5.087,10.872,Fill to Scheduled Volume and Close Out and Field Cut,ATJ.2023.02.06.xlsx,2023-02-09 06:45:00,2023-02-09 11:04:00,JA1-D4-061//2023-02-09 06:45:00//2023-02-09 11:04:00//1,,,JA1,D,061,In,0 days 04:19:00,4.316666666666666,10.834517374517375,0,1.0,1
JA1-54-061,2023-02-08 13:58:00,2023-02-08 16:01:00,,,02,21.091,350,54,351,3.451,8.942,Fill to Normal Fill and Switch,ATJ.2023.02.06.xlsx,2023-02-08 13:58:00,2023-02-08 16:01:00,JA1-54-061//2023-02-08 13:58:00//2023-02-08 16:01:00//2,,,JA1,54,061,In,0 days 02:03:00,2.05,10.28829268292683,0,1.0,1
JA1-54-061,2023-02-08 16:01:00,2023-02-08 19:12:00,,,02,32.646,351,54,352,4.101,10.283,Fill to Normal Fill and Switch,ATJ.2023.02.06.xlsx,2023-02-08 16:01:00,2023-02-08 19:12:00,JA1-54-061//2023-02-08 16:01:00//2023-02-08 19:12:00//2,,,JA1,54,061,In,0 days 03:11:00,3.183333333333333,10.255287958115185,0,1.0,1
JA1-54-061,2023-02-08 19:12:00,2023-02-09 02:59:00,,,02,80.064,352,54,353,5.467,10.283,Fill to Normal Fill and Switch,ATJ.2023.02.06.xlsx,2023-02-08 19:12:00,2023-02-09 02:59:00,JA1-54-061//2023-02-08 19:12:00//2023-02-09 02:59:00//2,,,JA1,54,061,In,0 days 07:47:00,7.783333333333333,10.286595289079228,0,1.0,1
JA1-54-061,2023-02-09 02:59:00,2023-02-09 13:32:00,,,02,108.552,353,54,354,6.438,10.283,Fill to Normal Fill and Switch,ATJ.2023.02.06.xlsx,2023-02-09 02:59:00,2023-02-09 13:32:00,JA1-54-061//2023-02-09 02:59:00//2023-02-09 13:32:00//2,,,JA1,54,061,In,0 days 10:33:00,10.55,10.289289099526066,0,1.0,1
JA1-54-061,2023-02-09 13:32:00,2023-02-09 23:28:00,,,02,102.148,354,54,354,13.63,10.283,Fill to Scheduled Volume and Close Out and Field Cut,ATJ.2023.02.06.xlsx,2023-02-09 13:32:00,2023-02-09 23:28:00,JA1-54-061//2023-02-09 13:32:00//2023-02-09 23:28:00//2,,,JA1,54,061,In,0 days 09:56:00,9.933333333333334,10.283355704697986,0,1.0,1
JA1-62-061,2023-02-10 01:36:00,2023-02-10 10:22:00,,,02,97.313,361,62,360,26.698,11.108,Fill to Normal Fill and Switch,ATJ.2023.02.06.xlsx,2023-02-10 01:36:00,2023-02-10 10:22:00,JA1-62-061//2023-02-10 01:36:00//2023-02-10 10:22:00//2,,,JA1,62,061,In,0 days 08:46:00,8.766666666666667,11.100342205323193,0,1.0,1
JA1-62-061,2023-02-10 10:22:00,2023-02-10 15:45:00,,,02,59.807,360,62,373,822.0,11.108,Fill to Normal Fill and Switch,ATJ.2023.02.06.xlsx,2023-02-10 10:22:00,2023-02-10 15:45:00,JA1-62-061//2023-02-10 10:22:00//2023-02-10 15:45:00//2,,,JA1,62,061,In,0 days 05:23:00,5.383333333333334,11.109659442724459,0,1.0,1
JA1-62-061,2023-02-10 15:45:00,2023-02-11 06:38:00,,,02,165.346,373,62,371,10.0,11.108,Fill to Normal Fill and Switch,ATJ.2023.02.06.xlsx,2023-02-10 15:45:00,2023-02-11 06:38:00,JA1-62-061//2023-02-10 15:45:00//2023-02-11 06:38:00//2,,,JA1,62,061,In,0 days 14:53:00,14.883333333333333,11.109473684210528,0,1.0,1
JA1-62-061,2023-02-11 06:38:00,2023-02-11 16:50:00,,,02,113.263,371,62,374,10.0,11.108,Fill to Normal Fill and Switch,ATJ.2023.02.06.xlsx,2023-02-11 06:38:00,2023-02-11 16:50:00,JA1-62-061//2023-02-11 06:38:00//2023-02-11 16:50:00//2,,,JA1,62,061,In,0 days 10:12:00,10.2,11.104215686274511,0,1.0,2
JA1-62-061,2023-02-11 16:50:00,2023-02-12 07:40:00,,,02,164.868,374,62,373,10.0,11.108,Fill to Normal Fill and Switch,ATJ.2023.02.06.xlsx,2023-02-11 16:50:00,2023-02-12 07:40:00,JA1-62-061//2023-02-11 16:50:00//2023-02-12 07:40:00//2,,,JA1,62,061,In,0 days 14:50:00,14.833333333333334,11.114696629213482,0,1.0,2
JA1-62-061,2023-02-12 07:40:00,2023-02-12 18:37:00,,,02,121.523,373,62,360,44.813,11.108,Fill to Normal Fill and Switch,ATJ.2023.02.06.xlsx,2023-02-12 07:40:00,2023-02-12 18:37:00,JA1-62-061//2023-02-12 07:40:00//2023-02-12 18:37:00//2,,,JA1,62,061,In,0 days 10:57:00,10.95,11.09799086757991,0,1.0,5
JA1-62-061,2023-02-12 18:37:00,2023-02-12 23:56:00,,,02,59.0,360,62,361,1.629,11.108,Fill to Normal Fill and Switch,ATJ.2023.02.06.xlsx,2023-02-12 18:37:00,2023-02-12 23:56:00,JA1-62-061//2023-02-12 18:37:00//2023-02-12 23:56:00//2,,,JA1,62,061,In,0 days 05:19:00,5.316666666666666,11.09717868338558,0,1.0,3
JA1-62-061,2023-02-12 23:56:00,2023-02-13 10:07:00,,,02,113.192,361,62,371,10.0,11.108,Fill to Normal Fill and Switch,ATJ.2023.02.06.xlsx,2023-02-12 23:56:00,2023-02-13 10:07:00,JA1-62-061//2023-02-12 23:56:00//2023-02-13 10:07:00//2,,,JA1,62,061,In,0 days 10:11:00,10.183333333333334,11.115417348608837,0,1.0,3
JA1-62-061,2023-02-13 10:07:00,2023-02-13 10:32:00,,,02,4.688,371,62,371,61.351,11.108,Fill to Scheduled Volume and Close Out and Field Cut,ATJ.2023.02.06.xlsx,2023-02-13 10:07:00,2023-02-13 10:32:00,JA1-62-061//2023-02-13 10:07:00//2023-02-13 10:32:00//2,,,JA1,62,061,In,0 days 00:25:00,0.4166666666666667,11.251199999999999,0,1.0,4
JA1-54-061,2023-02-09 16:30:00,2023-02-10 07:09:00,,,13,28.5,353,54,353,114.99,1.945,Empty to Scheduled Volume and Switch,ATJ.2023.02.06.xlsx,2023-02-09 16:30:00,2023-02-10 07:09:00,JA1-54-061//2023-02-09 16:30:00//2023-02-10 07:09:00//13,,,JA1,54,061,Out,0 days 14:39:00,14.65,1.9453924914675766,0,1.0,2
JA1-62-061,2023-02-10 08:57:00,2023-02-12 20:34:00,,,13,115.959,361,62,373,101.149,1.945,Empty to Low Level and Switch,ATJ.2023.02.06.xlsx,2023-02-10 08:57:00,2023-02-12 20:34:00,JA1-62-061//2023-02-10 08:57:00//2023-02-12 20:34:00//13,,,JA1,62,061,Out,2 days 11:37:00,59.61666666666667,1.9450768800670954,0,1.0,2
JA1-62-061,2023-02-12 20:34:00,2023-02-13 05:19:00,,,13,17.041,373,62,373,166.336,1.945,Empty to Scheduled Volume and Shutdown,ATJ.2023.02.06.xlsx,2023-02-12 20:34:00,2023-02-13 05:19:00,JA1-62-061//2023-02-12 20:34:00//2023-02-13 05:19:00//13,,,JA1,62,061,Out,0 days 08:45:00,8.75,1.9475428571428572,0,1.0,6
JA1-A4-061,2023-02-08 00:44:00,2023-02-10 01:17:00,,,14,116.512,330,A4,314,120.955,2.4,Empty to Low Level and Switch,ATJ.2023.02.06.xlsx,2023-02-08 00:44:00,2023-02-10 01:17:00,JA1-A4-061//2023-02-08 00:44:00//2023-02-10 01:17:00//14,,,JA1,A,061,Out,2 days 00:33:00,48.55,2.3998352214212155,0,1.0,4
JA1-A4-061,2023-02-10 01:17:00,2023-02-10 02:44:00,,,14,3.488,314,A4,314,17.545,2.4,Empty to Scheduled Volume and Shutdown,ATJ.2023.02.06.xlsx,2023-02-10 01:17:00,2023-02-10 02:44:00,JA1-A4-061//2023-02-10 01:17:00//2023-02-10 02:44:00//14,,,JA1,A,061,Out,0 days 01:27:00,1.45,2.4055172413793104,0,1.0,3
JA1-62-061,2023-02-10 21:30:00,2023-02-12 03:08:00,,,14,59.0,360,62,360,60.629,2.2,Empty to Scheduled Volume and Switch,ATJ.2023.02.06.xlsx,2023-02-10 21:30:00,2023-02-12 03:08:00,JA1-62-061//2023-02-10 21:30:00//2023-02-12 03:08:00//14,,,JA1,62,061,Out,1 days 05:38:00,29.633333333333333,1.9910011248593926,0,1.0,2
JA2-A4-062,2023-02-12 03:08:00,2023-02-12 05:23:00,,,14,5.0,311,A4,311,111.549,2.15,Empty to Scheduled Volume and Switch,ATJ.2023.02.06.xlsx,2023-02-12 03:08:00,2023-02-12 05:23:00,JA2-A4-062//2023-02-12 03:08:00//2023-02-12 05:23:00//14,,,JA2,A,061,Out,0 days 02:15:00,2.25,2.2222222222222223,0,1.0,1
JA1-D4-061,2023-02-12 05:23:00,2023-02-12 11:04:00,,,14,13.663,312,D4,316,18.197,2.4,Empty to Low Level and Switch,ATJ.2023.02.06.xlsx,2023-02-12 05:23:00,2023-02-12 11:04:00,JA1-D4-061//2023-02-12 05:23:00//2023-02-12 11:04:00//14,,,JA1,D,061,Out,0 days 05:41:00,5.683333333333334,2.404046920821114,0,1.0,6
JA1-D4-061,2023-02-12 11:04:00,2023-02-12 21:25:00,,,14,24.837,316,D4,316,58.346,2.4,Empty to Scheduled Volume and Switch,ATJ.2023.02.06.xlsx,2023-02-12 11:04:00,2023-02-12 21:25:00,JA1-D4-061//2023-02-12 11:04:00//2023-02-12 21:25:00//14,,,JA1,D,061,Out,0 days 10:21:00,10.35,2.3997101449275364,0,1.0,2
JA1-A4-061,2023-02-06 13:18:00,2023-02-08 16:16:00,,,15,186.045,314,A4,314,84.687,3.65,Empty to Scheduled Volume and Shutdown,ATJ.2023.02.06.xlsx,2023-02-06 13:18:00,2023-02-08 16:16:00,JA1-A4-061//2023-02-06 13:18:00//2023-02-08 16:16:00//15,,,JA1,A,061,Out,2 days 02:58:00,50.96666666666667,3.6503270111183777,0,1.0,1
JA1-D4-061,2023-02-10 04:30:00,2023-02-10 11:11:00,,,15,24.43,337,D4,312,28.356,3.65,Empty to Low Level and Switch,ATJ.2023.02.06.xlsx,2023-02-10 04:30:00,2023-02-10 11:11:00,JA1-D4-061//2023-02-10 04:30:00//2023-02-10 11:11:00//15,,,JA1,D,061,Out,0 days 06:41:00,6.683333333333334,3.655361596009975,0,1.0,3
JA1-D4-061,2023-02-10 11:11:00,2023-02-11 00:21:00,,,15,48.07,312,D4,312,75.767,3.65,Empty to Scheduled Volume and Switch,ATJ.2023.02.06.xlsx,2023-02-10 11:11:00,2023-02-11 00:21:00,JA1-D4-061//2023-02-10 11:11:00//2023-02-11 00:21:00//15,,,JA1,D,061,Out,0 days 13:10:00,13.166666666666666,3.650886075949367,0,1.0,3
JA1-54-061,2023-02-09 16:52:00,2023-02-09 20:21:00,,,16,7.469,350,54,351,10.931,2.15,Empty to Low Level and Switch,ATJ.2023.02.06.xlsx,2023-02-09 16:52:00,2023-02-09 20:21:00,JA1-54-061//2023-02-09 16:52:00//2023-02-09 20:21:00//16,,,JA1,54,061,Out,0 days 03:29:00,3.4833333333333334,2.1442105263157893,0,1.0,2
JA1-54-061,2023-02-09 20:21:00,2023-02-10 11:22:00,,,16,32.294,351,54,352,36.747,2.15,Empty to Low Level and Switch,ATJ.2023.02.06.xlsx,2023-02-09 20:21:00,2023-02-10 11:22:00,JA1-54-061//2023-02-09 20:21:00//2023-02-10 11:22:00//16,,,JA1,54,061,Out,0 days 15:01:00,15.016666666666667,2.1505438401775803,0,1.0,2
JA1-54-061,2023-02-10 11:22:00,2023-02-12 00:36:00,,,16,80.064,352,54,353,85.531,2.15,Empty to Low Level and Switch,ATJ.2023.02.06.xlsx,2023-02-10 11:22:00,2023-02-12 00:36:00,JA1-54-061//2023-02-10 11:22:00//2023-02-12 00:36:00//16,,,JA1,54,061,Out,1 days 13:14:00,37.233333333333334,2.150331244404655,0,1.0,2
JA1-54-061,2023-02-12 00:36:00,2023-02-13 13:51:00,,,16,80.058,353,54,354,86.49,2.15,Empty to Low Level and Switch,ATJ.2023.02.06.xlsx,2023-02-12 00:36:00,2023-02-13 13:51:00,JA1-54-061//2023-02-12 00:36:00//2023-02-13 13:51:00//16,,,JA1,54,061,Out,1 days 13:15:00,37.25,2.149208053691275,0,1.0,3
JA1-54-061,2023-02-13 13:51:00,2023-02-14 06:24:00,,,16,35.615,354,54,354,62.778,2.15,Empty to Scheduled Volume and Switch,ATJ.2023.02.06.xlsx,2023-02-13 13:51:00,2023-02-14 06:24:00,JA1-54-061//2023-02-13 13:51:00//2023-02-14 06:24:00//16,,,JA1,54,061,Out,0 days 16:33:00,16.55,2.151963746223565,0,1.0,4
JA1-A4-061,2023-02-10 14:20:00,2023-02-12 03:40:00,,,17,161.278,313,A4,333,50.732,4.2,Empty to Low Level and Switch,ATJ.2023.02.06.xlsx,2023-02-10 14:20:00,2023-02-12 03:40:00,JA1-A4-061//2023-02-10 14:20:00//2023-02-12 03:40:00//17,,,JA1,A,061,Out,1 days 13:20:00,37.333333333333336,4.319946428571428,0,1.0,2
JA1-A4-061,2023-02-12 03:40:00,2023-02-12 20:37:00,,,17,84.722,333,A4,333,45.838,5.0,Empty to Scheduled Volume and Switch,ATJ.2023.02.06.xlsx,2023-02-12 03:40:00,2023-02-12 20:37:00,JA1-A4-061//2023-02-12 03:40:00//2023-02-12 20:37:00//17,,,JA1,A,061,Out,0 days 16:57:00,16.95,4.99834808259587,0,1.0,4
JA1-62-061,2023-02-12 20:37:00,2023-02-14 08:51:00,,,17,164.868,374,62,373,165.852,4.55,Empty to Low Level and Switch,ATJ.2023.02.06.xlsx,2023-02-12 20:37:00,2023-02-14 08:51:00,JA1-62-061//2023-02-12 20:37:00//2023-02-14 08:51:00//17,,,JA1,62,061,Out,1 days 12:14:00,36.233333333333334,4.55017479300828,0,1.0,3
JA1-62-061,2023-02-14 08:51:00,2023-02-14 21:44:00,,,17,58.632,373,62,373,124.295,4.55,Empty to Scheduled Volume and Switch,ATJ.2023.02.06.xlsx,2023-02-14 08:51:00,2023-02-14 21:44:00,JA1-62-061//2023-02-14 08:51:00//2023-02-14 21:44:00//17,,,JA1,62,061,Out,0 days 12:53:00,12.883333333333333,4.550996119016817,0,1.0,8
JA2-A4-062,2023-02-14 21:44:00,2023-02-14 22:56:00,,,17,5.0,330,A4,330,120.955,4.2,Empty to Scheduled Volume and Switch,ATJ.2023.02.06.xlsx,2023-02-14 21:44:00,2023-02-14 22:56:00,JA2-A4-062//2023-02-14 21:44:00//2023-02-14 22:56:00//17,,,JA2,A,061,Out,0 days 01:12:00,1.2,4.166666666666667,0,1.0,5
JA1-D4-061,2023-02-14 22:56:00,2023-02-15 03:06:00,,,17,17.5,316,D4,316,52.513,4.2,Empty to Scheduled Volume and Switch,ATJ.2023.02.06.xlsx,2023-02-14 22:56:00,2023-02-15 03:06:00,JA1-D4-061//2023-02-14 22:56:00//2023-02-15 03:06:00//17,,,JA1,D,061,Out,0 days 04:10:00,4.166666666666667,4.199999999999999,0,1.0,3
JA1-A4-061,2023-02-07 01:29:00,2023-02-07 17:56:00,,,18,91.075,330,A4,331,100.625,5.6,Empty to Low Level and Switch,ATJ.2023.02.06.xlsx,2023-02-07 01:29:00,2023-02-07 17:56:00,JA1-A4-061//2023-02-07 01:29:00//2023-02-07 17:56:00//18,,,JA1,A,061,Out,0 days 16:27:00,16.45,5.536474164133739,0,1.0,2
JA1-A4-061,2023-02-07 17:56:00,2023-02-08 11:57:00,,,18,100.9,331,A4,332,104.635,5.6,Empty to Low Level and Switch,ATJ.2023.02.06.xlsx,2023-02-07 17:56:00,2023-02-08 11:57:00,JA1-A4-061//2023-02-07 17:56:00//2023-02-08 11:57:00//18,,,JA1,A,061,Out,0 days 18:01:00,18.016666666666666,5.600370027752082,0,1.0,2
JA1-A4-061,2023-02-08 11:57:00,2023-02-09 06:36:00,,,18,104.486,332,A4,333,109.194,5.6,Empty to Low Level and Switch,ATJ.2023.02.06.xlsx,2023-02-08 11:57:00,2023-02-09 06:36:00,JA1-A4-061//2023-02-08 11:57:00//2023-02-09 06:36:00//18,,,JA1,A,061,Out,0 days 18:39:00,18.65,5.602466487935658,0,1.0,2
JA1-A4-061,2023-02-09 06:36:00,2023-02-09 20:38:00,,,18,78.539,333,A4,333,120.303,5.6,Empty to Scheduled Volume and Switch,ATJ.2023.02.06.xlsx,2023-02-09 06:36:00,2023-02-09 20:38:00,JA1-A4-061//2023-02-09 06:36:00//2023-02-09 20:38:00//18,,,JA1,A,061,Out,0 days 14:02:00,14.033333333333333,5.5966033254156775,0,1.0,2
JA1-D4-061,2023-02-09 20:38:00,2023-02-10 01:31:00,,,18,23.5,337,D4,337,51.856,4.8,Empty to Scheduled Volume and Switch,ATJ.2023.02.06.xlsx,2023-02-09 20:38:00,2023-02-10 01:31:00,JA1-D4-061//2023-02-09 20:38:00//2023-02-10 01:31:00//18,,,JA1,D,061,Out,0 days 04:53:00,4.883333333333334,4.812286689419794,0,1.0,2
JA2-A4-062,2023-02-10 01:31:00,2023-02-10 03:01:00,,,18,8.0,333,A4,333,41.764,5.35,Empty to Scheduled Volume and Switch,ATJ.2023.02.06.xlsx,2023-02-10 01:31:00,2023-02-10 03:01:00,JA2-A4-062//2023-02-10 01:31:00//2023-02-10 03:01:00//18,,,JA2,A,061,Out,0 days 01:30:00,1.5,5.333333333333333,0,1.0,3
JA1-54-061,2023-02-10 03:01:00,2023-02-10 04:03:00,,,18,5.5,354,54,354,115.778,5.35,Empty to Scheduled Volume and Switch,ATJ.2023.02.06.xlsx,2023-02-10 03:01:00,2023-02-10 04:03:00,JA1-54-061//2023-02-10 03:01:00//2023-02-10 04:03:00//18,,,JA1,54,061,Out,0 days 01:02:00,1.0333333333333334,5.32258064516129,0,1.0,2
JA1-62-061,2023-02-10 04:03:00,2023-02-10 17:44:00,,,18,73.263,371,62,374,74.255,5.35,Empty to Low Level and Switch,ATJ.2023.02.06.xlsx,2023-02-10 04:03:00,2023-02-10 17:44:00,JA1-62-061//2023-02-10 04:03:00//2023-02-10 17:44:00//18,,,JA1,62,061,Out,0 days 13:41:00,13.683333333333334,5.354177831912303,0,1.0,1
JA1-62-061,2023-02-10 17:44:00,2023-02-11 10:14:00,,,18,88.214,374,62,373,89.198,5.35,Empty to Low Level and Switch,ATJ.2023.02.06.xlsx,2023-02-10 17:44:00,2023-02-11 10:14:00,JA1-62-061//2023-02-10 17:44:00//2023-02-11 10:14:00//18,,,JA1,62,061,Out,0 days 16:30:00,16.5,5.34630303030303,0,1.0,1
JA1-62-061,2023-02-11 10:14:00,2023-02-12 02:52:00,,,18,89.023,373,62,373,156.396,5.35,Empty to Scheduled Volume and Switch,ATJ.2023.02.06.xlsx,2023-02-11 10:14:00,2023-02-12 02:52:00,JA1-62-061//2023-02-11 10:14:00//2023-02-12 02:52:00//18,,,JA1,62,061,Out,0 days 16:38:00,16.633333333333333,5.352084168336673,0,1.0,4
JA1-A4-061,2023-02-06 13:18:00,2023-02-07 18:45:00,,,19,129.489,313,A4,334,134.2,4.4,Empty to Low Level and Switch,ATJ.2023.02.06.xlsx,2023-02-06 13:18:00,2023-02-07 18:45:00,JA1-A4-061//2023-02-06 13:18:00//2023-02-07 18:45:00//19,,,JA1,A,061,Out,1 days 05:27:00,29.45,4.396910016977929,0,1.0,1
JA1-A4-061,2023-02-07 18:45:00,2023-02-08 08:00:00,,,19,58.264,334,A4,317,158.049,4.4,Empty to Scheduled Volume and Shutdown,ATJ.2023.02.06.xlsx,2023-02-07 18:45:00,2023-02-08 08:00:00,JA1-A4-061//2023-02-07 18:45:00//2023-02-08 08:00:00//19,,,JA1,A,061,Out,0 days 13:15:00,13.25,4.397283018867925,0,1.0,2
JA1-A4-061,2023-02-08 12:00:00,2023-02-09 09:20:00,,,19,91.727,317,A4,317,114.684,4.4,Empty to Scheduled Volume and Switch,ATJ.2023.02.06.xlsx,2023-02-08 12:00:00,2023-02-09 09:20:00,JA1-A4-061//2023-02-08 12:00:00//2023-02-09 09:20:00//19,,,JA1,A,061,Out,0 days 21:20:00,21.333333333333332,4.299703125000001,0,1.0,2
JA2-A4-061,2023-02-09 18:33:00,2023-02-09 19:48:00,,,19,5.0,317,A4,317,22.957,4.0,Empty to Scheduled Volume and Switch,ATJ.2023.02.06.xlsx,2023-02-09 18:33:00,2023-02-09 19:48:00,JA2-A4-061//2023-02-09 18:33:00//2023-02-09 19:48:00//19,,,JA2,A,061,Out,0 days 01:15:00,1.25,4.0,0,1.0,3
JA1-D4-061,2023-02-09 19:48:00,2023-02-10 07:33:00,,,19,47.0,312,D4,312,121.53,4.0,Empty to Scheduled Volume and Switch,ATJ.2023.02.06.xlsx,2023-02-09 19:48:00,2023-02-10 07:33:00,JA1-D4-061//2023-02-09 19:48:00//2023-02-10 07:33:00//19,,,JA1,D,061,Out,0 days 11:45:00,11.75,4.0,0,1.0,2
JA1-62-061,2023-02-13 22:12:00,2023-02-14 04:27:00,,,19,25.0,373,62,373,149.295,4.0,Empty to Scheduled Volume and Switch,ATJ.2023.02.06.xlsx,2023-02-13 22:12:00,2023-02-14 04:27:00,JA1-62-061//2023-02-13 22:12:00//2023-02-14 04:27:00//19,,,JA1,62,061,Out,0 days 06:15:00,6.25,4.0,0,1.0,7
JA1-54-061,2023-02-10 08:11:00,2023-02-11 16:54:00,,,20,47.5,354,54,354,110.278,1.15,Empty to Scheduled Volume and Switch,ATJ.2023.02.06.xlsx,2023-02-10 08:11:00,2023-02-11 16:54:00,JA1-54-061//2023-02-10 08:11:00//2023-02-11 16:54:00//20,,,JA1,54,061,Out,1 days 08:43:00,32.71666666666667,1.4518593988792663,0,1.0,3
JA1-62-061,2023-02-11 16:54:00,2023-02-14 20:33:00,,,20,92.5,371,62,371,114.255,1.525,Empty to Scheduled Volume and Switch,ATJ.2023.02.06.xlsx,2023-02-11 16:54:00,2023-02-14 20:33:00,JA1-62-061//2023-02-11 16:54:00//2023-02-14 20:33:00//20,,,JA1,62,061,Out,3 days 03:39:00,75.65,1.222736285525446,0,1.0,3
ABC-A4-061,2023-02-06 13:18:00,2023-02-07 03:06:00,ABC,ABC,1A,40.038,330,A4,330,57.09,2.9,Empty to Scheduled Volume and Shutdown,ATJ.2023.02.06.xlsx,2023-02-06 13:18:00,2023-02-07 03:06:00,ABC-A4-061//2023-02-06 13:18:00//2023-02-07 03:06:00//1A,,,ABC,A,061,Out,0 days 13:48:00,13.8,2.9013043478260867,0,1.0,1
DEF-D4-06A,2023-02-11 06:45:00,2023-02-11 07:36:00,DEF,ABC,1A,2.5,312,D4,312,27.697,2.9,Empty to Scheduled Volume and Switch,ATJ.2023.02.06.xlsx,2023-02-11 06:45:00,2023-02-11 07:36:00,DEF-D4-06A//2023-02-11 06:45:00//2023-02-11 07:36:00//1A,,,DEF,D,061,Out,0 days 00:51:00,0.85,2.9411764705882355,0,1.0,4
ABC-D4-061,2023-02-11 07:36:00,2023-02-11 10:01:00,ABC,ABC,1A,7.0,312,D4,312,25.197,2.9,Empty to Scheduled Volume and Switch,ATJ.2023.02.06.xlsx,2023-02-11 07:36:00,2023-02-11 10:01:00,ABC-D4-061//2023-02-11 07:36:00//2023-02-11 10:01:00//1A,,,ABC,D,061,Out,0 days 02:25:00,2.4166666666666665,2.896551724137931,0,1.0,5
